target_date,scenario_id,source_date,interval_index,load_residual_kw,pv_residual_kw,net_load_residual_kw,price_residual
2025-02-01,5,2025-01-12,143,-76.7629,0.0,-76.7629,0.0055
2025-02-01,5,2025-01-12,144,-220.59,0.0,-220.59,-0.0405
2025-02-01,6,2025-01-26,1,-203.0449,0.0,-203.0449,0.1216
2025-02-01,6,2025-01-26,2,44.9884,0.0,44.9884,0.0679
2025-02-01,6,2025-01-26,3,35.08,0.0,35.08,0.0569
2025-02-01,6,2025-01-26,4,-198.3146,0.0,-198.3146,0.0937
2025-02-01,6,2025-01-26,5,-186.2215,0.0,-186.2215,0.1229
2025-02-01,6,2025-01-26,6,40.41,0.0,40.41,0.1208
2025-02-01,6,2025-01-26,7,15.8328,0.0,15.8328,0.1076
2025-02-01,6,2025-01-26,8,-53.6818,0.0,-53.6818,0.0947
2025-02-01,6,2025-01-26,9,-65.81,0.0,-65.81,0.0889
2025-02-01,6,2025-01-26,10,-147.9819,0.0,-147.9819,0.0977
2025-02-01,6,2025-01-26,11,-231.7332,0.0,-231.7332,0.1365
2025-02-01,6,2025-01-26,12,-185.94,0.0,-185.94,0.181
2025-02-01,6,2025-01-26,13,28.4354,0.0,28.4354,0.1792
2025-02-01,6,2025-01-26,14,61.3777,0.0,61.3777,0.1374
2025-02-01,6,2025-01-26,15,-38.86,0.0,-38.86,0.1058
2025-02-01,6,2025-01-26,16,75.0533,0.0,75.0533,0.1228
2025-02-01,6,2025-01-26,17,-9.8222,0.0,-9.8222,0.0717
2025-02-01,6,2025-01-26,18,-310.15,0.0,-310.15,-0.0067
2025-02-01,6,2025-01-26,19,-350.4095,0.0,-350.4095,0.0444
2025-02-01,6,2025-01-26,20,-63.3982,0.0,-63.3982,0.0671
2025-02-01,6,2025-01-26,21,284.48,0.0,284.48,0.0256
2025-02-01,6,2025-01-26,22,319.4034,0.0,319.4034,0.046
2025-02-01,6,2025-01-26,23,141.0995,0.0,141.0995,0.0942
2025-02-01,6,2025-01-26,24,41.28,0.0,41.28,0.1141
2025-02-01,6,2025-01-26,25,212.8427,0.0,212.8427,0.0926
2025-02-01,6,2025-01-26,26,198.0267,0.0,198.0267,0.1057
2025-02-01,6,2025-01-26,27,37.53,0.0,37.53,0.1632
2025-02-01,6,2025-01-26,28,199.0513,0.0,199.0513,0.1911
2025-02-01,6,2025-01-26,29,237.094,0.00106,237.09294,0.1381
2025-02-01,6,2025-01-26,30,71.71,0.0,71.71,0.0693
2025-02-01,6,2025-01-26,31,66.8168,-0.000528,66.817328,0.1021
2025-02-01,6,2025-01-26,32,-19.1292,0.012084,-19.141284,0.1244
2025-02-01,6,2025-01-26,33,-49.6,0.0,-49.6,0.0737
2025-02-01,6,2025-01-26,34,350.8976,-0.0093,350.9069,0.0158
2025-02-01,6,2025-01-26,35,413.4057,0.168184,413.237516,0.0899
2025-02-01,6,2025-01-26,36,74.74,0.0,74.74,0.209
2025-02-01,6,2025-01-26,37,33.0471,-0.130412,33.177512,0.1575
2025-02-01,6,2025-01-26,38,53.2398,2.342132,50.897668,0.1649
2025-02-01,6,2025-01-26,39,-58.38,0.0,-58.38,0.2579
2025-02-01,6,2025-01-26,40,-176.6275,-1.816344,-174.811156,0.2242
2025-02-01,6,2025-01-26,41,-59.5562,38.343968,-97.900168,0.1604
2025-02-01,6,2025-01-26,42,194.03,142.044,51.986,0.1786
2025-02-01,6,2025-01-26,43,259.8559,159.62318,100.23272,0.2727
2025-02-01,6,2025-01-26,44,361.019,134.87774,226.14126,0.241
2025-02-01,6,2025-01-26,45,453.2,122.88,330.32,0.0974
2025-02-01,6,2025-01-26,46,231.0939,142.03702,89.05688,0.0737
2025-02-01,6,2025-01-26,47,-28.4904,173.354456,-201.844856,0.208
2025-02-01,6,2025-01-26,48,-60.42,208.524,-268.944,0.3601
2025-02-01,6,2025-01-26,49,131.6279,249.019936,-117.392036,0.3511
2025-02-01,6,2025-01-26,50,141.7659,260.68854,-118.92264,0.3478
2025-02-01,6,2025-01-26,51,62.83,295.6995,-232.8695,0.393
2025-02-01,6,2025-01-26,52,321.9041,425.8989,-103.9948,0.3634
2025-02-01,6,2025-01-26,53,327.5846,434.02396,-106.43936,0.3184
2025-02-01,6,2025-01-26,54,12.41,347.394,-334.984,0.2811
2025-02-01,6,2025-01-26,55,-68.3937,420.970948,-489.364648,0.2199
2025-02-01,6,2025-01-26,56,-3.5353,552.545312,-556.080612,0.2136
2025-02-01,6,2025-01-26,57,81.45,635.646,-554.196,0.267
2025-02-01,6,2025-01-26,58,144.1269,634.395744,-490.268844,0.3013
2025-02-01,6,2025-01-26,59,-33.0328,452.992184,-486.024984,0.3126
2025-02-01,6,2025-01-26,60,-174.9,248.0715,-422.9715,0.3141
2025-02-01,6,2025-01-26,61,188.0684,312.832984,-124.764584,0.3097
2025-02-01,6,2025-01-26,62,203.9733,421.696748,-217.723448,0.2851
2025-02-01,6,2025-01-26,63,-121.86,410.7075,-532.5675,0.2713
2025-02-01,6,2025-01-26,64,10.5774,324.092352,-313.514952,0.3194
2025-02-01,6,2025-01-26,65,-138.8475,259.675904,-398.523404,0.3609
2025-02-01,6,2025-01-26,66,-454.69,279.78,-734.47,0.3667
2025-02-01,6,2025-01-26,67,-50.7461,341.5933,-392.3394,0.3666
2025-02-01,6,2025-01-26,68,84.4223,187.812396,-103.390096,0.3455
2025-02-01,6,2025-01-26,69,-220.97,-60.393,-160.577,0.3089
2025-02-01,6,2025-01-26,70,-148.5805,-21.340812,-127.239688,0.2906
2025-02-01,6,2025-01-26,71,-87.7987,15.871088,-103.669788,0.3062
2025-02-01,6,2025-01-26,72,-90.45,-103.179,12.729,0.3338
2025-02-01,6,2025-01-26,73,207.6637,-254.546464,462.210164,0.3426
2025-02-01,6,2025-01-26,74,253.577,-426.811036,680.388036,0.3897
2025-02-01,6,2025-01-26,75,27.65,-583.941,611.591,0.4087
2025-02-01,6,2025-01-26,76,55.8882,-658.826376,714.714576,0.2834
2025-02-01,6,2025-01-26,77,-9.0799,-681.26978,672.18988,0.2719
2025-02-01,6,2025-01-26,78,-212.6,-632.1105,419.5105,0.3752
2025-02-01,6,2025-01-26,79,-208.2959,-449.470816,241.174916,0.3501
2025-02-01,6,2025-01-26,80,-186.542,-195.594348,9.052348,0.3723
2025-02-01,6,2025-01-26,81,-211.94,40.9605,-252.9005,0.4432
2025-02-01,6,2025-01-26,82,-149.8754,177.900604,-327.776004,0.3742
2025-02-01,6,2025-01-26,83,-121.7266,144.044048,-265.770648,0.3374
2025-02-01,6,2025-01-26,84,-83.06,56.412,-139.472,0.3818
2025-02-01,6,2025-01-26,85,127.8286,115.9772,11.8514,0.377
2025-02-01,6,2025-01-26,86,221.9085,129.144336,92.764164,0.3369
2025-02-01,6,2025-01-26,87,47.53,64.89,-17.36,0.3021
2025-02-01,6,2025-01-26,88,-258.5726,75.275028,-333.847628,0.2949
2025-02-01,6,2025-01-26,89,-424.2432,5.698072,-429.941272,0.3096
2025-02-01,6,2025-01-26,90,-319.75,-59.2305,-260.5195,0.3472
2025-02-01,6,2025-01-26,91,-26.686,135.254932,-161.940932,0.3943
2025-02-01,6,2025-01-26,92,226.7589,265.25702,-38.49812,0.3367
2025-02-01,6,2025-01-26,93,284.33,218.04,66.29,0.2406
2025-02-01,6,2025-01-26,94,138.8569,191.167444,-52.310544,0.2932
2025-02-01,6,2025-01-26,95,-47.5898,187.186212,-234.776012,0.3448
2025-02-01,6,2025-01-26,96,-80.64,181.125,-261.765,0.3279
2025-02-01,6,2025-01-26,97,99.5734,175.87268,-76.29928,0.3197
2025-02-01,6,2025-01-26,98,74.4458,184.245044,-109.799244,0.3083
2025-02-01,6,2025-01-26,99,-143.93,203.559,-347.489,0.2856
2025-02-01,6,2025-01-26,100,-109.8625,215.524236,-325.386736,0.2685
2025-02-01,6,2025-01-26,101,148.2327,209.374096,-61.141396,0.2616
2025-02-01,6,2025-01-26,102,303.68,156.822,146.858,0.2794
2025-02-01,6,2025-01-26,103,70.0952,39.53512,30.56008,0.3307
2025-02-01,6,2025-01-26,104,-12.3454,-1.853748,-10.491652,0.3546
2025-02-01,6,2025-01-26,105,137.36,0.0,137.36,0.356
2025-02-01,6,2025-01-26,106,72.4039,2.383676,70.020224,0.373
2025-02-01,6,2025-01-26,107,-95.9047,-0.133084,-95.771616,0.2571
2025-02-01,6,2025-01-26,108,-144.43,0.0,-144.43,0.1024
2025-02-01,6,2025-01-26,109,-8.7448,0.171164,-8.915964,0.1658
2025-02-01,6,2025-01-26,110,-86.8868,-0.009552,-86.877248,0.2104
2025-02-01,6,2025-01-26,111,-159.38,0.0,-159.38,0.1549
2025-02-01,6,2025-01-26,112,317.6351,0.012396,317.622704,0.1527
2025-02-01,6,2025-01-26,113,317.7736,-0.000588,317.774188,0.1643
2025-02-01,6,2025-01-26,114,-148.25,0.0,-148.25,0.1571
2025-02-01,6,2025-01-26,115,-52.9597,0.001056,-52.960756,0.1555
2025-02-01,6,2025-01-26,116,-13.4285,0.0,-13.4285,0.1741
2025-02-01,6,2025-01-26,117,-180.42,0.0,-180.42,0.2049
2025-02-01,6,2025-01-26,118,-43.1724,0.0,-43.1724,0.2189
2025-02-01,6,2025-01-26,119,9.2081,0.0,9.2081,0.1871
2025-02-01,6,2025-01-26,120,-32.64,0.0,-32.64,0.1456
2025-02-01,6,2025-01-26,121,182.9644,0.0,182.9644,0.1658
2025-02-01,6,2025-01-26,122,37.584,0.0,37.584,0.2057
2025-02-01,6,2025-01-26,123,-339.54,0.0,-339.54,0.2202
2025-02-01,6,2025-01-26,124,-148.5658,0.0,-148.5658,0.2001
2025-02-01,6,2025-01-26,125,123.6594,0.0,123.6594,0.1728
2025-02-01,6,2025-01-26,126,84.31,0.0,84.31,0.1629
2025-02-01,6,2025-01-26,127,-154.2292,0.0,-154.2292,0.1716
2025-02-01,6,2025-01-26,128,-187.7058,0.0,-187.7058,0.1535
2025-02-01,6,2025-01-26,129,-52.69,0.0,-52.69,0.1152
2025-02-01,6,2025-01-26,130,-127.1855,0.0,-127.1855,0.1083
2025-02-01,6,2025-01-26,131,-134.7421,0.0,-134.7421,0.1129
2025-02-01,6,2025-01-26,132,1.33,0.0,1.33,0.1102
2025-02-01,6,2025-01-26,133,31.5643,0.0,31.5643,0.1006
2025-02-01,6,2025-01-26,134,-112.258,0.0,-112.258,0.0822
2025-02-01,6,2025-01-26,135,-221.51,0.0,-221.51,0.0806
2025-02-01,6,2025-01-26,136,-35.7148,0.0,-35.7148,0.1212
2025-02-01,6,2025-01-26,137,24.3893,0.0,24.3893,0.1244
2025-02-01,6,2025-01-26,138,-150.05,0.0,-150.05,0.0963
2025-02-01,6,2025-01-26,139,-217.8917,0.0,-217.8917,0.1118
2025-02-01,6,2025-01-26,140,6.8713,0.0,6.8713,0.0738
2025-02-01,6,2025-01-26,141,294.14,0.0,294.14,0.0133
2025-02-01,6,2025-01-26,142,228.1745,0.0,228.1745,0.069
2025-02-01,6,2025-01-26,143,120.9408,0.0,120.9408,0.124
2025-02-01,6,2025-01-26,144,67.52,0.0,67.52,0.088
2025-02-01,7,2025-01-04,1,-672.082833,0.0,-672.082833,-0.0783
2025-02-01,7,2025-01-04,2,-639.445633,0.0,-639.445633,-0.0933
2025-02-01,7,2025-01-04,3,-550.3,0.0,-550.3,-0.0506
2025-02-01,7,2025-01-04,4,-665.8995,0.0,-665.8995,-0.0533
2025-02-01,7,2025-01-04,5,-715.505967,0.0,-715.505967,-0.033
2025-02-01,7,2025-01-04,6,-600.593333,0.0,-600.593333,0.0142
2025-02-01,7,2025-01-04,7,-526.7314,0.0,-526.7314,0.0157
2025-02-01,7,2025-01-04,8,-656.618867,0.0,-656.618867,0.0258
2025-02-01,7,2025-01-04,9,-775.416667,0.0,-775.416667,0.026
2025-02-01,7,2025-01-04,10,-550.384467,0.0,-550.384467,-0.058
2025-02-01,7,2025-01-04,11,-590.4782,0.0,-590.4782,-0.1034
2025-02-01,7,2025-01-04,12,-826.836667,0.0,-826.836667,-0.0581
2025-02-01,7,2025-01-04,13,-597.326633,0.0,-597.326633,0.0152
2025-02-01,7,2025-01-04,14,-501.212433,0.0,-501.212433,0.0815
2025-02-01,7,2025-01-04,15,-679.38,0.0,-679.38,0.0918
2025-02-01,7,2025-01-04,16,-654.332833,0.0,-654.332833,0.0153
2025-02-01,7,2025-01-04,17,-600.880933,0.0,-600.880933,-0.0211
2025-02-01,7,2025-01-04,18,-651.816667,0.0,-651.816667,0.0286
2025-02-01,7,2025-01-04,19,-721.803433,0.0,-721.803433,0.0858
2025-02-01,7,2025-01-04,20,-713.797467,0.0,-713.797467,0.0604
2025-02-01,7,2025-01-04,21,-666.143333,0.0,-666.143333,-0.0229
2025-02-01,7,2025-01-04,22,-681.9007,0.0,-681.9007,-0.0501
2025-02-01,7,2025-01-04,23,-595.9025,0.0,-595.9025,-0.0177
2025-02-01,7,2025-01-04,24,-556.19,0.0,-556.19,0.0059
2025-02-01,7,2025-01-04,25,-856.817267,0.0,-856.817267,-0.0421
2025-02-01,7,2025-01-04,26,-884.5225,0.0,-884.5225,-0.0413
2025-02-01,7,2025-01-04,27,-606.523333,0.0,-606.523333,0.0148
2025-02-01,7,2025-01-04,28,-596.869833,0.0,-596.869833,0.0112
2025-02-01,7,2025-01-04,29,-622.8489,0.0,-622.8489,-0.0152
2025-02-01,7,2025-01-04,30,-512.38,0.0,-512.38,-0.0126
2025-02-01,7,2025-01-04,31,-402.261967,0.0003,-402.262267,0.0248
2025-02-01,7,2025-01-04,32,-558.548333,0.0,-558.548333,0.0251
2025-02-01,7,2025-01-04,33,-792.03,0.0,-792.03,-0.0224
2025-02-01,7,2025-01-04,34,-691.134567,0.0041,-691.138667,-0.0538
2025-02-01,7,2025-01-04,35,-858.186333,0.0,-858.186333,-0.0311
2025-02-01,7,2025-01-04,36,-1357.35,0.0,-1357.35,-0.0083
2025-02-01,7,2025-01-04,37,-1585.3904,0.058,-1585.4484,-0.0648
2025-02-01,7,2025-01-04,38,-1467.7224,0.0,-1467.7224,-0.0556
2025-02-01,7,2025-01-04,39,-1307.523333,0.0,-1307.523333,0.0176
2025-02-01,7,2025-01-04,40,-1435.9736,0.8087,-1436.7823,0.0078
2025-02-01,7,2025-01-04,41,-1376.8139,0.0,-1376.8139,-0.0071
2025-02-01,7,2025-01-04,42,-1084.353333,5.475,-1089.828333,0.0222
2025-02-01,7,2025-01-04,43,-1022.0552,39.7663,-1061.8215,0.049
2025-02-01,7,2025-01-04,44,-1147.496267,60.0811,-1207.577367,-0.0023
2025-02-01,7,2025-01-04,45,-1230.68,64.3125,-1294.9925,-0.0844
2025-02-01,7,2025-01-04,46,-1174.431767,90.1455,-1264.577267,-0.0726
2025-02-01,7,2025-01-04,47,-1588.902633,119.1151,-1708.017733,-0.0452
2025-02-01,7,2025-01-04,48,-2341.353333,91.8,-2433.153333,-0.0425
2025-02-01,7,2025-01-04,49,-2596.7814,-12.5905,-2584.1909,-0.0274
2025-02-01,7,2025-01-04,50,-2400.683333,29.3307,-2430.014033,-0.0139
2025-02-01,7,2025-01-04,51,-2217.286667,145.8375,-2363.124167,-0.0073
2025-02-01,7,2025-01-04,52,-2416.234667,48.1096,-2464.344267,0.0013
2025-02-01,7,2025-01-04,53,-2279.2549,-9.0651,-2270.1898,-0.0109
2025-02-01,7,2025-01-04,54,-1823.97,54.9375,-1878.9075,-0.036
2025-02-01,7,2025-01-04,55,-1792.315833,60.8631,-1853.178933,-0.036
2025-02-01,7,2025-01-04,56,-1809.4818,43.0661,-1852.5479,-0.0117
2025-02-01,7,2025-01-04,57,-1796.97,28.9125,-1825.8825,0.0005
2025-02-01,7,2025-01-04,58,-2043.116933,-23.8636,-2019.253333,-0.0321
2025-02-01,7,2025-01-04,59,-1990.719533,-173.0732,-1817.646333,-0.0253
2025-02-01,7,2025-01-04,60,-1627.166667,-306.4875,-1320.679167,0.0383
2025-02-01,7,2025-01-04,61,-1551.9251,-193.3733,-1358.5518,0.0763
2025-02-01,7,2025-01-04,62,-1755.342567,166.9766,-1922.319167,0.0009
2025-02-01,7,2025-01-04,63,-1891.05,462.3,-2353.35,-0.0849
2025-02-01,7,2025-01-04,64,-1664.866567,345.5009,-2010.367467,0.0074
2025-02-01,7,2025-01-04,65,-1662.613067,318.6103,-1981.223367,0.0546
2025-02-01,7,2025-01-04,66,-1941.603333,512.3625,-2453.965833,-0.0197
2025-02-01,7,2025-01-04,67,-1960.7919,582.9373,-2543.7292,-0.0731
2025-02-01,7,2025-01-04,68,-1789.068333,623.0479,-2412.116233,-0.0888
2025-02-01,7,2025-01-04,69,-1692.55,597.3,-2289.85,-0.0919
2025-02-01,7,2025-01-04,70,-1818.148733,332.858,-2151.006733,-0.0911
2025-02-01,7,2025-01-04,71,-1719.771667,78.2184,-1797.990067,-0.0096
2025-02-01,7,2025-01-04,72,-1480.766667,107.025,-1587.791667,0.0672
2025-02-01,7,2025-01-04,73,-1606.214567,442.1813,-2048.395867,-0.0308
2025-02-01,7,2025-01-04,74,-1606.868467,471.2251,-2078.093567,-0.089
2025-02-01,7,2025-01-04,75,-1445.326667,245.9625,-1691.289167,-0.0482
2025-02-01,7,2025-01-04,76,-1597.993233,371.3109,-1969.304133,-0.0598
2025-02-01,7,2025-01-04,77,-1779.5655,401.0509,-2180.6164,-0.1032
2025-02-01,7,2025-01-04,78,-1838.256667,190.6875,-2028.944167,-0.1088
2025-02-01,7,2025-01-04,79,-1863.305633,68.3628,-1931.668433,-0.0324
2025-02-01,7,2025-01-04,80,-1608.0293,-37.4171,-1570.6122,0.0596
2025-02-01,7,2025-01-04,81,-1349.313333,-213.45,-1135.863333,0.0955
2025-02-01,7,2025-01-04,82,-1674.862667,-392.5975,-1282.265167,0.0479
2025-02-01,7,2025-01-04,83,-1994.562933,-278.3242,-1716.238733,-0.0244
2025-02-01,7,2025-01-04,84,-1955.796667,-34.5375,-1921.259167,-0.0411
2025-02-01,7,2025-01-04,85,-1773.746933,-137.551,-1636.195933,0.0335
2025-02-01,7,2025-01-04,86,-1762.284867,-261.5811,-1500.703767,0.0635
2025-02-01,7,2025-01-04,87,-1848.153333,-226.2375,-1621.915833,0.0359
2025-02-01,7,2025-01-04,88,-1713.587933,-163.9145,-1549.673433,0.0525
2025-02-01,7,2025-01-04,89,-1669.3891,-57.3467,-1612.0424,0.0194
2025-02-01,7,2025-01-04,90,-1802.823333,24.975,-1827.798333,-0.0519
2025-02-01,7,2025-01-04,91,-1873.366667,-33.0707,-1840.295967,-0.0492
2025-02-01,7,2025-01-04,92,-1869.6437,-41.4308,-1828.2129,-0.074
2025-02-01,7,2025-01-04,93,-1836.52,7.4625,-1843.9825,-0.0918
2025-02-01,7,2025-01-04,94,-1786.427733,-53.2215,-1733.206233,0.0272
2025-02-01,7,2025-01-04,95,-1635.3855,-56.5547,-1578.8308,0.0427
2025-02-01,7,2025-01-04,96,-1553.056667,15.3375,-1568.394167,-0.0683
2025-02-01,7,2025-01-04,97,-1784.643067,2.9271,-1787.570167,-0.0736
2025-02-01,7,2025-01-04,98,-1798.641033,-25.0682,-1773.572833,0.0296
2025-02-01,7,2025-01-04,99,-1591.993333,-21.3375,-1570.655833,0.1144
2025-02-01,7,2025-01-04,100,-1726.111533,-13.3431,-1712.768433,0.0504
2025-02-01,7,2025-01-04,101,-2113.483,-3.7713,-2109.7117,-0.0335
2025-02-01,7,2025-01-04,102,-2403.0,3.7875,-2406.7875,-0.0559
2025-02-01,7,2025-01-04,103,-2303.2767,0.0,-2303.2767,-0.0456
2025-02-01,7,2025-01-04,104,-2128.123667,-0.6952,-2127.428467,-0.02
2025-02-01,7,2025-01-04,105,-2178.823333,0.0,-2178.823333,-0.0107
2025-02-01,7,2025-01-04,106,-2397.595033,0.0,-2397.595033,-0.0372
2025-02-01,7,2025-01-04,107,-2001.949067,-0.0499,-2001.899167,-0.0034
2025-02-01,7,2025-01-04,108,-1216.046667,0.0,-1216.046667,0.0602
2025-02-01,7,2025-01-04,109,-1052.274767,0.0,-1052.274767,0.0298
2025-02-01,7,2025-01-04,110,-966.774633,-0.0036,-966.771033,0.0209
2025-02-01,7,2025-01-04,111,-807.963333,0.0,-807.963333,0.0561
2025-02-01,7,2025-01-04,112,-1019.3787,0.0,-1019.3787,0.0346
2025-02-01,7,2025-01-04,113,-1259.839733,-0.0002,-1259.839533,-0.0212
2025-02-01,7,2025-01-04,114,-1262.633333,0.0,-1262.633333,-0.0591
2025-02-01,7,2025-01-04,115,-1070.797267,0.0,-1070.797267,-0.0453
2025-02-01,7,2025-01-04,116,-851.038633,0.0,-851.038633,-0.0115
2025-02-01,7,2025-01-04,117,-847.356667,0.0,-847.356667,-0.0055
2025-02-01,7,2025-01-04,118,-1169.5379,0.0,-1169.5379,-0.0454
2025-02-01,7,2025-01-04,119,-1225.813567,0.0,-1225.813567,-0.0381
2025-02-01,7,2025-01-04,120,-1000.896667,0.0,-1000.896667,0.0037
2025-02-01,7,2025-01-04,121,-1033.479367,0.0,-1033.479367,-0.0234
2025-02-01,7,2025-01-04,122,-1083.855233,0.0,-1083.855233,-0.051
2025-02-01,7,2025-01-04,123,-1058.433333,0.0,-1058.433333,-0.0272
2025-02-01,7,2025-01-04,124,-1109.234433,0.0,-1109.234433,0.0195
2025-02-01,7,2025-01-04,125,-994.857933,0.0,-994.857933,-0.0101
2025-02-01,7,2025-01-04,126,-828.266667,0.0,-828.266667,-0.0654
2025-02-01,7,2025-01-04,127,-975.853533,0.0,-975.853533,-0.0002
2025-02-01,7,2025-01-04,128,-1016.796367,0.0,-1016.796367,0.0525
2025-02-01,7,2025-01-04,129,-903.496667,0.0,-903.496667,0.0327
2025-02-01,7,2025-01-04,130,-997.598667,0.0,-997.598667,0.0099
2025-02-01,7,2025-01-04,131,-1011.579267,0.0,-1011.579267,-0.0101
2025-02-01,7,2025-01-04,132,-808.8,0.0,-808.8,-0.0046
2025-02-01,7,2025-01-04,133,-583.9217,0.0,-583.9217,0.0514
2025-02-01,7,2025-01-04,134,-564.837733,0.0,-564.837733,0.0619
2025-02-01,7,2025-01-04,135,-666.14,0.0,-666.14,0.0185
2025-02-01,7,2025-01-04,136,-610.063133,0.0,-610.063133,0.0105
2025-02-01,7,2025-01-04,137,-608.156967,0.0,-608.156967,0.0463
2025-02-01,7,2025-01-04,138,-687.396667,0.0,-687.396667,0.0663
2025-02-01,7,2025-01-04,139,-634.082,0.0,-634.082,0.008
2025-02-01,7,2025-01-04,140,-517.2773,0.0,-517.2773,-0.0198
2025-02-01,7,2025-01-04,141,-568.123333,0.0,-568.123333,0.0087
2025-02-01,7,2025-01-04,142,-845.285333,0.0,-845.285333,0.0184
2025-02-01,7,2025-01-04,143,-426.603433,0.0,-426.603433,0.0373
2025-02-01,7,2025-01-04,144,469.046667,0.0,469.046667,0.0908
2025-02-01,8,2025-01-25,1,28.5258,0.0,28.5258,0.0333
2025-02-01,8,2025-01-25,2,-7.9703,0.0,-7.9703,0.0456
2025-02-01,8,2025-01-25,3,-9.1,0.0,-9.1,-0.0411
2025-02-01,8,2025-01-25,4,164.6312,0.0,164.6312,-0.0759
2025-02-01,8,2025-01-25,5,-30.9045,0.0,-30.9045,-0.048
2025-02-01,8,2025-01-25,6,-314.1,0.0,-314.1,-0.0121
2025-02-01,8,2025-01-25,7,135.9967,0.0,135.9967,-0.0227
2025-02-01,8,2025-01-25,8,353.0171,0.0,353.0171,-0.0235
2025-02-01,8,2025-01-25,9,149.07,0.0,149.07,0.0036
2025-02-01,8,2025-01-25,10,240.5619,0.0,240.5619,0.0129
2025-02-01,8,2025-01-25,11,61.7011,0.0,61.7011,-0.0277
2025-02-01,8,2025-01-25,12,-245.94,0.0,-245.94,-0.0841
2025-02-01,8,2025-01-25,13,91.1901,0.0,91.1901,-0.0836
2025-02-01,8,2025-01-25,14,252.5748,0.0,252.5748,-0.0489
2025-02-01,8,2025-01-25,15,8.97,0.0,8.97,-0.0199
2025-02-01,8,2025-01-25,16,-43.9401,0.0,-43.9401,-0.0168
2025-02-01,8,2025-01-25,17,-8.3082,0.0,-8.3082,-0.0105
2025-02-01,8,2025-01-25,18,-3.62,0.0,-3.62,0.0088
2025-02-01,8,2025-01-25,19,20.3956,0.0,20.3956,0.0244
2025-02-01,8,2025-01-25,20,114.7846,0.0,114.7846,0.0397
2025-02-01,8,2025-01-25,21,198.39,0.0,198.39,0.0471
2025-02-01,8,2025-01-25,22,106.6101,0.0,106.6101,0.0325
2025-02-01,8,2025-01-25,23,-130.7627,0.0,-130.7627,0.0148
2025-02-01,8,2025-01-25,24,-297.98,0.0,-297.98,-0.006
2025-02-01,8,2025-01-25,25,-161.8002,0.0,-161.8002,-0.0398
2025-02-01,8,2025-01-25,26,42.0729,0.0,42.0729,-0.0351
2025-02-01,8,2025-01-25,27,67.78,0.0,67.78,-0.0252
2025-02-01,8,2025-01-25,28,-112.729,0.0,-112.729,-0.0829
2025-02-01,8,2025-01-25,29,-115.0463,0.001,-115.0473,-0.0487
2025-02-01,8,2025-01-25,30,-9.74,0.0,-9.74,0.0385
2025-02-01,8,2025-01-25,31,-193.8845,-0.00055,-193.88395,-0.014
2025-02-01,8,2025-01-25,32,-171.7721,0.011442,-171.783542,0.0057
2025-02-01,8,2025-01-25,33,126.85,0.0,126.85,0.1049
2025-02-01,8,2025-01-25,34,219.9062,-0.009688,219.915887,0.0682
2025-02-01,8,2025-01-25,35,44.6682,0.15915,44.50905,0.0166
2025-02-01,8,2025-01-25,36,-131.74,0.0,-131.74,0.0424
2025-02-01,8,2025-01-25,37,7.4603,-0.135846,7.596146,0.1034
2025-02-01,8,2025-01-25,38,122.6679,2.216283,120.451617,0.0916
2025-02-01,8,2025-01-25,39,78.21,0.0,78.21,0.0225
2025-02-01,8,2025-01-25,40,69.8625,-1.892025,71.754525,0.0077
2025-02-01,8,2025-01-25,41,128.3869,36.216529,92.170371,-0.0089
2025-02-01,8,2025-01-25,42,31.23,131.4,-100.17,-0.0349
2025-02-01,8,2025-01-25,43,-382.8765,141.188417,-524.064917,-0.0131
2025-02-01,8,2025-01-25,44,-252.2441,145.474729,-397.718829,0.0077
2025-02-01,8,2025-01-25,45,311.01,156.320313,154.689687,0.0124
2025-02-01,8,2025-01-25,46,300.1278,113.488042,186.639758,0.0308
2025-02-01,8,2025-01-25,47,45.102,114.231621,-69.129621,0.0297
2025-02-01,8,2025-01-25,48,-49.5,153.384375,-202.884375,0.0079
2025-02-01,8,2025-01-25,49,57.7659,130.13035,-72.36445,0.0038
2025-02-01,8,2025-01-25,50,65.228,127.902646,-62.674646,0.0224
2025-02-01,8,2025-01-25,51,-29.9,157.160938,-187.060938,0.0282
2025-02-01,8,2025-01-25,52,21.2806,147.311563,-126.030963,-0.0141
2025-02-01,8,2025-01-25,53,-34.9553,181.515479,-216.470779,-0.0178
2025-02-01,8,2025-01-25,54,-188.82,281.204688,-470.024688,0.0292
2025-02-01,8,2025-01-25,55,-150.5499,376.342029,-526.891929,0.048
2025-02-01,8,2025-01-25,56,-76.5542,437.703658,-514.257858,0.0192
2025-02-01,8,2025-01-25,57,-71.33,463.654687,-534.984688,-0.0198
2025-02-01,8,2025-01-25,58,-54.85,467.657442,-522.507442,-0.015
2025-02-01,8,2025-01-25,59,106.5527,459.659567,-353.106867,-0.0054
2025-02-01,8,2025-01-25,60,254.57,475.360938,-220.790937,-0.0167
2025-02-01,8,2025-01-25,61,93.1201,554.567483,-461.447383,-0.0294
2025-02-01,8,2025-01-25,62,-27.9086,647.773175,-675.681775,-0.0018
2025-02-01,8,2025-01-25,63,17.16,717.0,-699.84,0.0248
2025-02-01,8,2025-01-25,64,50.0137,741.722138,-691.708438,-0.0304
2025-02-01,8,2025-01-25,65,214.4229,646.217296,-431.794396,-0.0571
