date,interval_index,source_time_label,output_interval_label,load_actual_kw,pv_actual_kw,load_pred_prev_day_kw,load_pred_prev_week_kw,load_pred_expanding_mean_kw,load_pred_daytype_mean_kw,load_pred_ridge_kw,pv_pred_prev_day_kw,pv_pred_prev_week_kw,pv_pred_expanding_mean_kw,pv_pred_daytype_mean_kw,pv_pred_ridge_kw,pv_pred_official_kw,pv_pred_official_bias_corrected_kw,load_pred_selected_kw,load_selected_model,pv_pred_selected_kw,pv_selected_model,load_residual_kw,pv_residual_kw,net_load_actual_kw,net_load_pred_kw,net_load_residual_kw,forecast_available_at
2025-07-21,101,16:50:00,16:50-17:00,7376.848200,2725.742100,7419.181500,7633.776500,5563.083471,5815.814433,7760.203666,3062.086500,3108.902700,1992.243259,1977.153685,3115.677918,2395.585800,2694.330116,7633.776500,load_pred_prev_week_kw,3115.677918,pv_pred_ridge_kw,-256.928300,-389.935818,4651.106100,4518.098582,133.007518,2025-07-21 00:00:00
2025-07-21,102,17:00:00,17:00-17:10,7278.400000,2441.737500,7566.070000,7378.890000,5428.283483,5721.376434,7522.877279,2729.325000,2814.375000,1709.832276,1699.775874,2802.312461,2395.585800,2411.919133,7378.890000,load_pred_prev_week_kw,2802.312461,pv_pred_ridge_kw,-100.490000,-360.574961,4836.662500,4576.577539,260.084961,2025-07-21 00:00:00
2025-07-21,103,17:10:00,17:10-17:20,7294.470100,2078.872800,7513.866000,7602.400000,5431.986236,5731.441166,7737.765843,2486.408700,2532.138700,1456.854620,1447.281174,2545.385844,1109.088700,2063.217114,7602.400000,load_pred_prev_week_kw,2545.385844,pv_pred_ridge_kw,-307.929900,-466.513044,5215.597300,5057.014156,158.583144,2025-07-21 00:00:00
2025-07-21,104,17:20:00,17:20-17:30,7468.466400,1786.724200,7280.460500,7644.662400,5436.451210,5720.688562,7768.969851,2217.665600,2232.656100,1224.726682,1214.498542,2266.755703,1109.088700,1831.089177,7644.662400,load_pred_prev_week_kw,2266.755703,pv_pred_ridge_kw,-176.196000,-480.031503,5681.742200,5377.906697,303.835503,2025-07-21 00:00:00
2025-07-21,105,17:30:00,17:30-17:40,7703.760000,1591.725000,7304.360000,7465.470000,5466.965274,5746.959860,7598.720502,1904.100000,1919.475000,1008.877985,998.572290,1956.906798,1109.088700,1615.240480,7465.470000,load_pred_prev_week_kw,1956.906798,pv_pred_ridge_kw,238.290000,-365.181798,6112.035000,5508.563202,603.471798,2025-07-21 00:00:00
2025-07-21,106,17:40:00,17:40-17:50,7769.061200,1375.810000,7896.209800,7607.026800,5583.033029,5879.369563,7765.314379,1637.561500,1624.110900,822.548306,811.323045,1681.083842,1109.088700,1428.910800,7607.026800,load_pred_prev_week_kw,1681.083842,pv_pred_ridge_kw,162.034400,-305.273842,6393.251200,5925.942958,467.308242,2025-07-21 00:00:00
2025-07-21,107,17:50:00,17:50-18:00,7124.700700,1169.617700,7318.912900,7121.132500,5044.725897,5286.124807,7270.077174,1372.983600,1334.006100,658.544444,649.665274,1408.436059,1109.088700,1264.906939,7121.132500,load_pred_prev_week_kw,1408.436059,pv_pred_ridge_kw,3.568200,-238.818359,5955.083000,5712.696441,242.386559,2025-07-21 00:00:00
2025-07-21,108,18:00:00,18:00-18:10,6074.310000,977.625000,5841.010000,6155.930000,4163.183682,4305.970559,6268.897232,1095.262500,1054.012500,510.075560,505.324301,1132.200175,1109.088700,1116.438054,6155.930000,load_pred_prev_week_kw,1132.200175,pv_pred_ridge_kw,-81.620000,-154.575175,5096.685000,5023.729825,72.955175,2025-07-21 00:00:00
2025-07-21,109,18:10:00,18:10-18:20,5558.071300,759.459800,5535.843900,5899.278600,4071.974402,4198.088751,6007.924461,844.175700,812.154500,377.710738,372.814876,886.300278,0.000000,377.232282,5899.278600,load_pred_prev_week_kw,886.300278,pv_pred_ridge_kw,-341.207300,-126.840478,4798.611500,5012.978322,-214.366822,2025-07-21 00:00:00
2025-07-21,110,18:20:00,18:20-18:30,5396.682900,554.325500,5646.128900,5811.759800,4207.010795,4339.538910,5930.108714,615.987000,612.735000,262.469847,257.354587,670.294235,0.000000,261.991391,5811.759800,load_pred_prev_week_kw,670.294235,pv_pred_ridge_kw,-415.076900,-115.968735,4842.357400,5141.465565,-299.108165,2025-07-21 00:00:00
2025-07-21,111,18:30:00,18:30-18:40,5435.120000,367.462500,5556.340000,5641.250000,4185.568756,4309.886294,5762.529839,398.437500,431.700000,165.592724,162.390210,467.670920,0.000000,165.114268,5641.250000,load_pred_prev_week_kw,467.670920,pv_pred_ridge_kw,-206.130000,-100.208420,5067.657500,5173.579080,-105.921580,2025-07-21 00:00:00
2025-07-21,112,18:40:00,18:40-18:50,5725.048900,174.000500,5485.247400,5747.553100,4191.787599,4316.332871,5863.004329,194.785800,240.935700,89.137186,87.723141,269.244181,0.000000,88.658730,5747.553100,load_pred_prev_week_kw,269.244181,pv_pred_ridge_kw,-22.504200,-95.243681,5551.048400,5478.308919,72.739481,2025-07-21 00:00:00
2025-07-21,113,18:50:00,18:50-19:00,5904.424900,43.806400,5482.085900,5995.481600,4201.907241,4326.666750,6103.396189,56.057300,83.604400,32.566269,32.086521,121.368171,0.000000,32.087813,5995.481600,load_pred_prev_week_kw,121.368171,pv_pred_ridge_kw,-91.056700,-77.561771,5860.618500,5874.113429,-13.494929,2025-07-21 00:00:00
2025-07-21,114,19:00:00,19:00-19:10,5880.880000,0.000000,5585.410000,6090.640000,4198.461095,4324.492378,6201.373286,0.000000,0.000000,0.500000,0.476748,50.129976,0.000000,0.021544,6090.640000,load_pred_prev_week_kw,50.129976,pv_pred_ridge_kw,-209.760000,-50.129976,5880.880000,6040.510024,-159.630024,2025-07-21 00:00:00
2025-07-21,115,19:10:00,19:10-19:20,5869.401300,0.000000,5805.715300,5863.329700,4213.384494,4352.552599,5993.626932,0.000000,0.000000,0.206294,0.201287,44.125930,0.000000,0.206294,5863.329700,load_pred_prev_week_kw,44.125930,pv_pred_ridge_kw,6.071600,-44.125930,5869.401300,5819.203770,50.197530,2025-07-21 00:00:00
2025-07-21,116,19:20:00,19:20-19:30,5813.466400,1.102100,5887.784500,5734.216200,4217.824699,4360.245669,5873.974565,1.600400,2.715000,1.049858,1.039499,40.193745,0.000000,1.049858,5734.216200,load_pred_prev_week_kw,40.193745,pv_pred_ridge_kw,79.250200,-39.091645,5812.364300,5694.022455,118.341845,2025-07-21 00:00:00
2025-07-21,117,19:30:00,19:30-19:40,5705.190000,0.000000,5780.080000,5863.680000,4210.488060,4341.892727,5994.756080,0.000000,0.000000,0.000000,0.000000,32.375879,0.000000,0.000000,5863.680000,load_pred_prev_week_kw,32.375879,pv_pred_ridge_kw,-158.490000,-32.375879,5705.190000,5831.304121,-126.114121,2025-07-21 00:00:00
2025-07-21,118,19:40:00,19:40-19:50,5655.793600,0.000000,5672.565900,6029.008100,4220.651518,4345.603581,6150.101952,0.000000,0.000000,0.014783,0.014427,26.652241,0.000000,0.014783,6029.008100,load_pred_prev_week_kw,26.652241,pv_pred_ridge_kw,-373.214500,-26.652241,5655.793600,6002.355859,-346.562259,2025-07-21 00:00:00
2025-07-21,119,19:50:00,19:50-20:00,5758.682900,0.079100,5638.746300,6109.990700,4227.258743,4358.517023,6227.499671,0.114900,0.194900,0.075353,0.074614,21.186954,0.000000,0.075353,6109.990700,load_pred_prev_week_kw,21.186954,pv_pred_ridge_kw,-351.307800,-21.107854,5758.603800,6088.803746,-330.199946,2025-07-21 00:00:00
2025-07-21,120,20:00:00,20:00-20:10,5836.790000,0.000000,5715.120000,6065.860000,4225.064975,4364.710699,6189.346201,0.000000,0.000000,0.000000,0.000000,15.562193,0.000000,0.000000,6065.860000,load_pred_prev_week_kw,15.562193,pv_pred_ridge_kw,-229.070000,-15.562193,5836.790000,6050.297807,-213.507807,2025-07-21 00:00:00
2025-07-21,121,20:10:00,20:10-20:20,5628.158000,0.000000,5876.262900,5939.930800,4232.612500,4365.997915,6076.231632,0.000000,0.000000,0.001037,0.001010,10.216894,0.000000,0.001037,5939.930800,load_pred_prev_week_kw,10.216894,pv_pred_ridge_kw,-311.772800,-10.216894,5628.158000,5929.713906,-301.555906,2025-07-21 00:00:00
2025-07-21,122,20:20:00,20:20-20:30,5570.424900,0.005700,5885.845300,5904.933500,4247.922645,4381.801860,6043.548683,0.008200,0.014000,0.005390,0.005343,5.028628,0.000000,0.005390,5904.933500,load_pred_prev_week_kw,5.028628,pv_pred_ridge_kw,-334.508600,-5.022928,5570.419200,5899.904872,-329.485672,2025-07-21 00:00:00
2025-07-21,123,20:30:00,20:30-20:40,5832.560000,0.000000,5844.290000,5947.150000,4259.504080,4400.188951,6082.873876,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5947.150000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-114.590000,0.000000,5832.560000,5947.150000,-114.590000,2025-07-21 00:00:00
2025-07-21,124,20:40:00,20:40-20:50,6100.255600,0.000000,6057.135500,5910.549300,4258.272352,4389.942874,6058.253713,0.000000,0.000000,0.000031,0.000024,0.000000,0.000000,0.000031,5910.549300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,189.706300,0.000000,6100.255600,5910.549300,189.706300,2025-07-21 00:00:00
2025-07-21,125,20:50:00,20:50-21:00,5944.696900,0.000000,6112.251800,5933.943000,4260.345894,4383.875518,6083.901860,0.000000,0.001000,0.000330,0.000323,0.000000,0.000000,0.000330,5933.943000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,10.753900,0.000000,5944.696900,5933.943000,10.753900,2025-07-21 00:00:00
2025-07-21,126,21:00:00,21:00-21:10,5657.170000,0.000000,5858.960000,6028.740000,4272.597861,4401.414266,6163.598638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6028.740000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-371.570000,0.000000,5657.170000,6028.740000,-371.570000,2025-07-21 00:00:00
2025-07-21,127,21:10:00,21:10-21:20,5923.615600,0.000000,5614.530700,6042.771400,4281.858624,4423.030117,6165.682147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6042.771400,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-119.155800,0.000000,5923.615600,6042.771400,-119.155800,2025-07-21 00:00:00
2025-07-21,128,21:20:00,21:20-21:30,6071.328200,0.000000,5762.264500,5985.539800,4261.938917,4398.975490,6117.721422,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5985.539800,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,85.788400,0.000000,6071.328200,5985.539800,85.788400,2025-07-21 00:00:00
2025-07-21,129,21:30:00,21:30-21:40,5944.730000,0.000000,6124.250000,5953.160000,4292.505522,4419.576434,6103.956863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5953.160000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-8.430000,0.000000,5944.730000,5953.160000,-8.430000,2025-07-21 00:00:00
2025-07-21,130,21:40:00,21:40-21:50,5964.796000,0.000000,6072.214600,5944.843500,4399.820079,4538.455485,6093.472888,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5944.843500,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,19.952500,0.000000,5964.796000,5944.843500,19.952500,2025-07-21 00:00:00
2025-07-21,131,21:50:00,21:50-22:00,5448.012200,0.000000,5483.649100,5436.455300,4003.302441,4119.628446,5574.441527,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5436.455300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,11.556900,0.000000,5448.012200,5436.455300,11.556900,2025-07-21 00:00:00
2025-07-21,132,22:00:00,22:00-22:10,4543.420000,0.000000,4730.400000,4684.780000,3337.190945,3408.952517,4812.584198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4684.780000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-141.360000,0.000000,4543.420000,4684.780000,-141.360000,2025-07-21 00:00:00
2025-07-21,133,22:10:00,22:10-22:20,4233.185100,0.000000,4401.098000,4567.125800,3271.616956,3347.045734,4683.019133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4567.125800,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-333.940700,0.000000,4233.185100,4567.125800,-333.940700,2025-07-21 00:00:00
2025-07-21,134,22:20:00,22:20-22:30,4364.356800,0.000000,4500.009400,4799.658800,3370.831249,3453.969882,4911.966322,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4799.658800,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-435.302000,0.000000,4364.356800,4799.658800,-435.302000,2025-07-21 00:00:00
2025-07-21,135,22:30:00,22:30-22:40,4604.300000,0.000000,4767.110000,4928.350000,3350.006517,3425.578951,5048.671674,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4928.350000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-324.050000,0.000000,4604.300000,4928.350000,-324.050000,2025-07-21 00:00:00
2025-07-21,136,22:40:00,22:40-22:50,4755.719400,0.000000,4880.473900,4769.406900,3363.083370,3442.080630,4900.269788,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4769.406900,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-13.687500,0.000000,4755.719400,4769.406900,-13.687500,2025-07-21 00:00:00
2025-07-21,137,22:50:00,22:50-23:00,4706.363700,0.000000,4738.714900,4681.338200,3370.469840,3455.007738,4807.964164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4681.338200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,25.025500,0.000000,4706.363700,4681.338200,25.025500,2025-07-21 00:00:00
2025-07-21,138,23:00:00,23:00-23:10,4573.570000,0.000000,4552.560000,4743.170000,3358.482040,3444.827273,4858.153636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4743.170000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-169.600000,0.000000,4573.570000,4743.170000,-169.600000,2025-07-21 00:00:00
2025-07-21,139,23:10:00,23:10-23:20,4580.798200,0.000000,4614.521400,4702.224900,3374.175400,3461.753066,4820.968793,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4702.224900,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-121.426700,0.000000,4580.798200,4702.224900,-121.426700,2025-07-21 00:00:00
2025-07-21,140,23:20:00,23:20-23:30,4550.934400,0.000000,4548.708100,4628.054200,3390.440634,3469.464022,4745.507726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4628.054200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-77.119800,0.000000,4550.934400,4628.054200,-77.119800,2025-07-21 00:00:00
2025-07-21,141,23:30:00,23:30-23:40,4508.290000,0.000000,4431.510000,4550.930000,3394.753234,3471.258252,4664.659830,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4550.930000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-42.640000,0.000000,4508.290000,4550.930000,-42.640000,2025-07-21 00:00:00
2025-07-21,142,23:40:00,23:40-23:50,4661.860700,0.000000,4699.283300,4438.340900,3402.818141,3494.531472,4567.986401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4438.340900,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,223.519800,0.000000,4661.860700,4438.340900,223.519800,2025-07-21 00:00:00
2025-07-21,143,23:50:00,23:50-0:00+1,4756.725400,0.000000,4772.330800,4492.469300,3407.728943,3422.477311,4622.833085,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4492.469300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,264.256100,0.000000,4756.725400,4492.469300,264.256100,2025-07-21 00:00:00
2025-07-21,144,00:00+1,0:00-0:10+1,4710.710000,0.000000,4557.420000,4709.360000,3407.379701,3294.156503,4820.908921,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4709.360000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,1.350000,0.000000,4710.710000,4709.360000,1.350000,2025-07-21 00:00:00
2025-07-22,1,00:10:00,0:10-0:20,4689.630400,0.000000,4539.433600,4817.995200,3409.417413,3476.427912,4915.610789,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4817.995200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-128.364800,0.000000,4689.630400,4817.995200,-128.364800,2025-07-22 00:00:00
2025-07-22,2,00:20:00,0:20-0:30,4686.142800,0.000000,4538.250200,4571.130400,3413.546264,3499.895381,4676.401355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4571.130400,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,115.012400,0.000000,4686.142800,4571.130400,115.012400,2025-07-22 00:00:00
2025-07-22,3,00:30:00,0:30-0:40,4717.890000,0.000000,4467.730000,4351.780000,3422.717426,3504.366319,4460.326658,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4351.780000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,366.110000,0.000000,4717.890000,4351.780000,366.110000,2025-07-22 00:00:00
2025-07-22,4,00:40:00,0:40-0:50,4821.747600,0.000000,4452.278500,4759.585500,3435.683848,3509.366289,4851.682812,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4759.585500,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,62.162100,0.000000,4821.747600,4759.585500,62.162100,2025-07-22 00:00:00
2025-07-22,5,00:50:00,0:50-1:00,4835.861800,0.000000,4395.320100,4828.351200,3434.379698,3505.427072,4914.013847,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4828.351200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,7.510600,0.000000,4835.861800,4828.351200,7.510600,2025-07-22 00:00:00
2025-07-22,6,01:00:00,1:00-1:10,4781.850000,0.000000,4383.540000,4404.260000,3430.748069,3507.161875,4503.159705,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4404.260000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,377.590000,0.000000,4781.850000,4404.260000,377.590000,2025-07-22 00:00:00
2025-07-22,7,01:10:00,1:10-1:20,4779.862400,0.000000,4606.124400,4314.375600,3453.047801,3539.990419,4425.866684,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4314.375600,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,465.486800,0.000000,4779.862400,4314.375600,465.486800,2025-07-22 00:00:00
2025-07-22,8,01:20:00,1:20-1:30,4443.809300,0.000000,4709.152100,4468.054200,3460.357891,3546.976641,4577.656924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4468.054200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-24.244900,0.000000,4443.809300,4468.054200,-24.244900,2025-07-22 00:00:00
2025-07-22,9,01:30:00,1:30-1:40,4063.510000,0.000000,4489.540000,4564.520000,3452.060891,3532.390417,4658.672903,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4564.520000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-501.010000,0.000000,4063.510000,4564.520000,-501.010000,2025-07-22 00:00:00
2025-07-22,10,01:40:00,1:40-1:50,4370.168200,0.000000,4133.730800,4453.024200,3469.230925,3556.779315,4532.523505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4453.024200,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-82.856000,0.000000,4370.168200,4453.024200,-82.856000,2025-07-22 00:00:00
2025-07-22,11,01:50:00,1:50-2:00,4668.040900,0.000000,4197.514500,4436.113000,3488.805751,3579.301090,4517.783769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4436.113000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,231.927900,0.000000,4668.040900,4436.113000,231.927900,2025-07-22 00:00:00
2025-07-22,12,02:00:00,2:00-2:10,4525.380000,0.000000,4605.060000,4555.800000,3493.725792,3580.603472,4651.318638,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4555.800000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-30.420000,0.000000,4525.380000,4555.800000,-30.420000,2025-07-22 00:00:00
2025-07-22,13,02:10:00,2:10-2:20,4203.374300,0.000000,4728.186100,4581.053300,3491.763251,3582.973760,4680.037288,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4581.053300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-377.679000,0.000000,4203.374300,4581.053300,-377.679000,2025-07-22 00:00:00
2025-07-22,14,02:20:00,2:20-2:30,4186.737600,0.000000,4610.754900,4665.980700,3498.250604,3584.408062,4754.679431,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4665.980700,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-479.243100,0.000000,4186.737600,4665.980700,-479.243100,2025-07-22 00:00:00
2025-07-22,15,02:30:00,2:30-2:40,4328.660000,0.000000,4434.480000,4685.880000,3505.787327,3578.838542,4763.745702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4685.880000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-357.220000,0.000000,4328.660000,4685.880000,-357.220000,2025-07-22 00:00:00
2025-07-22,16,02:40:00,2:40-2:50,4081.076300,0.000000,4317.585200,4348.640300,3496.140868,3570.439903,4431.226345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4348.640300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-267.564000,0.000000,4081.076300,4348.640300,-267.564000,2025-07-22 00:00:00
2025-07-22,17,02:50:00,2:50-3:00,3986.005800,0.000000,4275.040100,4183.113300,3502.946576,3591.473442,4267.872433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4183.113300,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-197.107500,0.000000,3986.005800,4183.113300,-197.107500,2025-07-22 00:00:00
2025-07-22,18,03:00:00,3:00-3:10,4254.770000,0.000000,4259.680000,4331.480000,3520.759901,3618.641597,4408.533032,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4331.480000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-76.710000,0.000000,4254.770000,4331.480000,-76.710000,2025-07-22 00:00:00
2025-07-22,19,03:10:00,3:10-3:20,4528.937900,0.000000,4211.504100,4448.317000,3512.451015,3598.589235,4517.191193,0.000000,0.000000,0.000317,0.000302,0.000000,0.000000,0.000317,4448.317000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,80.620900,0.000000,4528.937900,4448.317000,80.620900,2025-07-22 00:00:00
2025-07-22,20,03:20:00,3:20-3:30,4619.752000,0.000000,4168.633000,4607.031100,3520.548118,3603.401964,4666.481761,0.000000,0.000000,0.000039,0.000033,0.000000,0.000000,0.000039,4607.031100,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,12.720900,0.000000,4619.752000,4607.031100,12.720900,2025-07-22 00:00:00
2025-07-22,21,03:30:00,3:30-3:40,4521.760000,0.000000,4251.180000,4649.580000,3543.009455,3633.934028,4709.782405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4649.580000,load_pred_prev_week_kw,0.000000,pv_pred_ridge_kw,-127.820000,0.000000,4521.760000,4649.580000,-127.820000,2025-07-22 00:00:00
2025-07-22,22,03:40:00,3:40-3:50,4363.005100,0.006600,4472.529700,4303.143500,3534.349870,3619.626418,4384.633038,0.006500,0.012300,0.005371,0.005277,1.084717,0.000000,0.005371,4303.143500,load_pred_prev_week_kw,1.084717,pv_pred_ridge_kw,59.861600,-1.078117,4362.998500,4302.058783,60.939717,2025-07-22 00:00:00
2025-07-22,23,03:50:00,3:50-4:00,4266.284100,0.000000,4236.724400,4170.914500,3533.469103,3614.419014,4244.025714,0.000000,0.000000,0.001063,0.001028,6.301683,0.000000,0.001063,4170.914500,load_pred_prev_week_kw,6.301683,pv_pred_ridge_kw,95.369600,-6.301683,4266.284100,4164.612817,101.671283,2025-07-22 00:00:00
2025-07-22,24,04:00:00,4:00-4:10,4294.110000,0.000000,3836.950000,4266.590000,3553.788564,3637.086806,4315.308212,0.000000,0.000000,0.000000,0.000000,11.672891,0.000000,0.000000,4266.590000,load_pred_prev_week_kw,11.672891,pv_pred_ridge_kw,27.520000,-11.672891,4294.110000,4254.917109,39.192891,2025-07-22 00:00:00
2025-07-22,25,04:10:00,4:10-4:20,4395.860700,0.091900,4144.038200,4043.611100,3565.503767,3647.927752,4113.365237,0.089800,0.171600,0.075231,0.073793,17.298664,0.000000,0.000000,4043.611100,load_pred_prev_week_kw,17.298664,pv_pred_ridge_kw,352.249600,-17.206764,4395.768800,4026.312436,369.456364,2025-07-22 00:00:00
2025-07-22,26,04:20:00,4:20-4:30,4314.515200,0.000000,4228.827100,3941.885100,3556.323532,3643.545770,4017.651243,0.000000,0.000000,0.015214,0.014789,22.811151,0.000000,0.000000,3941.885100,load_pred_prev_week_kw,22.811151,pv_pred_ridge_kw,372.630100,-22.811151,4314.515200,3919.073949,395.441251,2025-07-22 00:00:00
2025-07-22,27,04:30:00,4:30-4:40,4109.480000,0.000000,4016.720000,4166.100000,3547.487525,3642.093403,4221.974747,0.000000,0.000000,0.000000,0.000000,28.557002,0.000000,0.000000,4166.100000,load_pred_prev_week_kw,28.557002,pv_pred_ridge_kw,-56.620000,-28.557002,4109.480000,4137.542998,-28.062998,2025-07-22 00:00:00
2025-07-22,28,04:40:00,4:40-4:50,4090.339000,1.280600,4310.472800,4378.277200,3570.646651,3661.595551,4439.093815,1.251300,2.390600,1.048208,1.028147,36.065842,0.000000,0.537891,4378.277200,load_pred_prev_week_kw,36.065842,pv_pred_ridge_kw,-287.938200,-34.785242,4089.058400,4342.211358,-253.152958,2025-07-22 00:00:00
2025-07-22,29,04:50:00,4:50-5:00,4106.541100,0.000000,4218.777800,4072.721000,3586.221132,3673.670772,4138.345391,0.000000,0.000000,0.212316,0.206258,40.347476,0.000000,0.000000,4072.721000,load_pred_prev_week_kw,40.347476,pv_pred_ridge_kw,33.820100,-40.347476,4106.541100,4032.373524,74.167576,2025-07-22 00:00:00
2025-07-22,30,05:00:00,5:00-5:10,4087.210000,0.000000,3790.690000,3614.920000,3574.178713,3661.620972,3674.575989,0.000000,0.000000,0.521287,0.507812,46.369657,0.000000,0.010970,3614.920000,load_pred_prev_week_kw,46.369657,pv_pred_ridge_kw,472.290000,-46.369657,4087.210000,3568.550343,518.659657,2025-07-22 00:00:00
2025-07-22,31,05:10:00,5:10-5:20,4124.076200,44.592100,4033.081500,3885.337200,3559.569298,3644.150688,3945.453276,47.261500,76.385900,32.673648,32.009321,109.682920,1017.193000,539.231491,3885.337200,load_pred_prev_week_kw,109.682920,pv_pred_ridge_kw,238.739000,-65.090820,4079.484100,3775.654280,303.829820,2025-07-22 00:00:00
2025-07-22,32,05:20:00,5:20-5:30,4162.398600,154.118100,4299.846100,4217.863000,3591.226693,3680.929126,4277.432057,178.711400,233.419700,89.765628,88.189041,253.207780,1017.193000,596.323472,4217.863000,load_pred_prev_week_kw,253.207780,pv_pred_ridge_kw,-55.464400,-99.089680,4008.280500,3964.655220,43.625280,2025-07-22 00:00:00
