date,interval_index,source_time_label,output_interval_label,interval_end_timestamp,load_actual_kw,pv_actual_kw,price_actual,price_static,forecast_issue_time,forecast_lead_h,pv_forecast_kw
2025-07-30,98,16:20:00,16:20-16:30,2025-07-30 16:20:00,7449.047600,3500.520200,0.946600,0.851900,2025-07-30,17,2864.501100
2025-07-30,99,16:30:00,16:30-16:40,2025-07-30 16:30:00,7356.530000,3301.912500,0.976200,0.879100,2025-07-30,17,2864.501100
2025-07-30,100,16:40:00,16:40-16:50,2025-07-30 16:40:00,7505.460200,3186.315800,1.005300,0.902400,2025-07-30,17,2864.501100
2025-07-30,101,16:50:00,16:50-17:00,2025-07-30 16:50:00,7601.467600,2973.203000,1.016000,0.916300,2025-07-30,17,2864.501100
2025-07-30,102,17:00:00,17:00-17:10,2025-07-30 17:00:00,7548.320000,2623.912500,1.027700,0.926400,2025-07-30,17,2864.501100
2025-07-30,103,17:10:00,17:10-17:20,2025-07-30 17:10:00,7527.967300,2284.527100,1.075600,0.946200,2025-07-30,18,1136.607700
2025-07-30,104,17:20:00,17:20-17:30,2025-07-30 17:20:00,7335.946600,1960.137000,1.107100,0.974200,2025-07-30,18,1136.607700
2025-07-30,105,17:30:00,17:30-17:40,2025-07-30 17:30:00,7242.800000,1652.175000,1.097800,0.986200,2025-07-30,18,1136.607700
2025-07-30,106,17:40:00,17:40-17:50,2025-07-30 17:40:00,7592.954600,1387.128500,1.092200,0.976000,2025-07-30,18,1136.607700
2025-07-30,107,17:50:00,17:50-18:00,2025-07-30 17:50:00,6837.361300,1155.398700,1.197600,1.074200,2025-07-30,18,1136.607700
2025-07-30,108,18:00:00,18:00-18:10,2025-07-30 18:00:00,5544.550000,932.137500,1.376100,1.231300,2025-07-30,18,1136.607700
2025-07-30,109,18:10:00,18:10-18:20,2025-07-30 18:10:00,5862.888200,697.743600,1.466800,1.256100,2025-07-30,19,0.000000
2025-07-30,110,18:20:00,18:20-18:30,2025-07-30 18:20:00,5977.047900,475.696100,1.460600,1.244700,2025-07-30,19,0.000000
2025-07-30,111,18:30:00,18:30-18:40,2025-07-30 18:30:00,5464.980000,270.187500,1.418400,1.254500,2025-07-30,19,0.000000
2025-07-30,112,18:40:00,18:40-18:50,2025-07-30 18:40:00,5741.274900,79.282900,1.424700,1.252200,2025-07-30,19,0.000000
2025-07-30,113,18:50:00,18:50-19:00,2025-07-30 18:50:00,5960.790100,0.000000,1.527700,1.288100,2025-07-30,19,0.000000
2025-07-30,114,19:00:00,19:00-19:10,2025-07-30 19:00:00,5703.590000,0.000000,1.638300,1.346600,2025-07-30,19,0.000000
2025-07-30,115,19:10:00,19:10-19:20,2025-07-30 19:10:00,5477.960800,2.416200,1.613700,1.352300,2025-07-30,20,0.000000
2025-07-30,116,19:20:00,19:20-19:30,2025-07-30 19:20:00,5435.796900,0.000000,1.599700,1.344500,2025-07-30,20,0.000000
2025-07-30,117,19:30:00,19:30-19:40,2025-07-30 19:30:00,5568.120000,0.000000,1.654700,1.348300,2025-07-30,20,0.000000
2025-07-30,118,19:40:00,19:40-19:50,2025-07-30 19:40:00,5772.920100,0.173500,1.689800,1.349000,2025-07-30,20,0.000000
2025-07-30,119,19:50:00,19:50-20:00,2025-07-30 19:50:00,5829.192100,0.000000,1.676300,1.347300,2025-07-30,20,0.000000
2025-07-30,120,20:00:00,20:00-20:10,2025-07-30 20:00:00,5730.740000,0.000000,1.652300,1.348200,2025-07-30,20,0.000000
2025-07-30,121,20:10:00,20:10-20:20,2025-07-30 20:10:00,5680.151100,0.012500,1.670900,1.351300,2025-07-30,21,0.000000
2025-07-30,122,20:20:00,20:20-20:30,2025-07-30 20:20:00,5733.973100,0.000000,1.651200,1.340000,2025-07-30,21,0.000000
2025-07-30,123,20:30:00,20:30-20:40,2025-07-30 20:30:00,5782.040000,0.000000,1.628600,1.348900,2025-07-30,21,0.000000
2025-07-30,124,20:40:00,20:40-20:50,2025-07-30 20:40:00,5695.131500,0.000000,1.683200,1.395200,2025-07-30,21,0.000000
2025-07-30,125,20:50:00,20:50-21:00,2025-07-30 20:50:00,5757.311300,0.000000,1.489100,1.222600,2025-07-30,21,0.000000
2025-07-30,126,21:00:00,21:00-21:10,2025-07-30 21:00:00,5888.860000,0.000000,1.133100,0.933200,2025-07-30,21,0.000000
2025-07-30,127,21:10:00,21:10-21:20,2025-07-30 21:10:00,5722.848800,0.000000,1.058900,0.906800,2025-07-30,22,0.000000
2025-07-30,128,21:20:00,21:20-21:30,2025-07-30 21:20:00,5604.038100,0.000000,1.087000,0.937100,2025-07-30,22,0.000000
2025-07-30,129,21:30:00,21:30-21:40,2025-07-30 21:30:00,5753.270000,0.000000,1.118900,0.937100,2025-07-30,22,0.000000
2025-07-30,130,21:40:00,21:40-21:50,2025-07-30 21:40:00,5935.695500,0.000000,1.192500,0.987100,2025-07-30,22,0.000000
2025-07-30,131,21:50:00,21:50-22:00,2025-07-30 21:50:00,5380.181200,0.000000,0.946200,0.776400,2025-07-30,22,0.000000
2025-07-30,132,22:00:00,22:00-22:10,2025-07-30 22:00:00,4516.390000,0.000000,0.530900,0.420900,2025-07-30,22,0.000000
2025-07-30,133,22:10:00,22:10-22:20,2025-07-30 22:10:00,4572.400300,0.000000,0.500900,0.385900,2025-07-30,23,0.000000
2025-07-30,134,22:20:00,22:20-22:30,2025-07-30 22:20:00,4688.153000,0.000000,0.577800,0.436800,2025-07-30,23,0.000000
2025-07-30,135,22:30:00,22:30-22:40,2025-07-30 22:30:00,4471.880000,0.000000,0.563500,0.419800,2025-07-30,23,0.000000
2025-07-30,136,22:40:00,22:40-22:50,2025-07-30 22:40:00,4430.301100,0.000000,0.541800,0.418600,2025-07-30,23,0.000000
2025-07-30,137,22:50:00,22:50-23:00,2025-07-30 22:50:00,4631.901600,0.000000,0.540400,0.424100,2025-07-30,23,0.000000
2025-07-30,138,23:00:00,23:00-23:10,2025-07-30 23:00:00,4743.420000,0.000000,0.539200,0.423700,2025-07-30,23,0.000000
2025-07-30,139,23:10:00,23:10-23:20,2025-07-30 23:10:00,4409.126500,0.000000,0.510100,0.424800,2025-07-30,24,0.000000
2025-07-30,140,23:20:00,23:20-23:30,2025-07-30 23:20:00,4273.876500,0.000000,0.511400,0.424000,2025-07-30,24,0.000000
2025-07-30,141,23:30:00,23:30-23:40,2025-07-30 23:30:00,4459.510000,0.000000,0.531100,0.422000,2025-07-30,24,0.000000
2025-07-30,142,23:40:00,23:40-23:50,2025-07-30 23:40:00,4479.049800,0.000000,0.504400,0.424000,2025-07-30,24,0.000000
2025-07-30,143,23:50:00,23:50-0:00+1,2025-07-30 23:50:00,4499.008900,0.000000,0.518200,0.427100,2025-07-30,24,0.000000
2025-07-30,144,00:00+1,0:00-0:10+1,2025-07-31 00:00:00,4488.130000,0.000000,0.548900,0.427600,2025-07-30,24,0.000000
2025-07-31,1,00:10:00,0:10-0:20,2025-07-31 00:10:00,4224.898600,0.000000,0.486500,0.424800,2025-07-31,1,0.000000
2025-07-31,2,00:20:00,0:20-0:30,2025-07-31 00:20:00,4179.451800,0.000000,0.466900,0.424500,2025-07-31,1,0.000000
2025-07-31,3,00:30:00,0:30-0:40,2025-07-31 00:30:00,4407.120000,0.000000,0.514100,0.426900,2025-07-31,1,0.000000
2025-07-31,4,00:40:00,0:40-0:50,2025-07-31 00:40:00,4464.892000,0.000000,0.520800,0.427200,2025-07-31,1,0.000000
2025-07-31,5,00:50:00,0:50-1:00,2025-07-31 00:50:00,4290.864900,0.000000,0.546800,0.427100,2025-07-31,1,0.000000
2025-07-31,6,01:00:00,1:00-1:10,2025-07-31 01:00:00,4092.050000,0.000000,0.571800,0.428500,2025-07-31,1,0.000000
2025-07-31,7,01:10:00,1:10-1:20,2025-07-31 01:10:00,4158.515900,0.000000,0.513100,0.431100,2025-07-31,2,0.000000
2025-07-31,8,01:20:00,1:20-1:30,2025-07-31 01:20:00,4434.844000,0.000000,0.523800,0.430200,2025-07-31,2,0.000000
2025-07-31,9,01:30:00,1:30-1:40,2025-07-31 01:30:00,4568.500000,0.000000,0.588000,0.427900,2025-07-31,2,0.000000
2025-07-31,10,01:40:00,1:40-1:50,2025-07-31 01:40:00,4250.446400,0.000000,0.532100,0.431200,2025-07-31,2,0.000000
2025-07-31,11,01:50:00,1:50-2:00,2025-07-31 01:50:00,4146.885600,0.000000,0.465000,0.433300,2025-07-31,2,0.000000
2025-07-31,12,02:00:00,2:00-2:10,2025-07-31 02:00:00,4388.110000,0.000000,0.473400,0.431100,2025-07-31,2,0.000000
2025-07-31,13,02:10:00,2:10-2:20,2025-07-31 02:10:00,4501.149700,0.000000,0.537600,0.429300,2025-07-31,3,0.000000
2025-07-31,14,02:20:00,2:20-2:30,2025-07-31 02:20:00,4701.610000,0.000000,0.596300,0.432400,2025-07-31,3,0.000000
2025-07-31,15,02:30:00,2:30-2:40,2025-07-31 02:30:00,4784.340000,0.000000,0.584800,0.436700,2025-07-31,3,0.000000
2025-07-31,16,02:40:00,2:40-2:50,2025-07-31 02:40:00,4279.687100,0.000000,0.490400,0.434800,2025-07-31,3,0.000000
2025-07-31,17,02:50:00,2:50-3:00,2025-07-31 02:50:00,4021.138100,0.000000,0.473500,0.433500,2025-07-31,3,0.000000
2025-07-31,18,03:00:00,3:00-3:10,2025-07-31 03:00:00,4154.760000,0.000000,0.525500,0.435700,2025-07-31,3,0.000000
2025-07-31,19,03:10:00,3:10-3:20,2025-07-31 03:10:00,4060.885100,0.000000,0.495900,0.437400,2025-07-31,4,0.000000
2025-07-31,20,03:20:00,3:20-3:30,2025-07-31 03:20:00,4109.976400,0.001100,0.505400,0.437100,2025-07-31,4,0.000000
2025-07-31,21,03:30:00,3:30-3:40,2025-07-31 03:30:00,4335.410000,0.000000,0.560200,0.435600,2025-07-31,4,0.000000
2025-07-31,22,03:40:00,3:40-3:50,2025-07-31 03:40:00,4323.990700,0.000000,0.533400,0.435300,2025-07-31,4,0.000000
2025-07-31,23,03:50:00,3:50-4:00,2025-07-31 03:50:00,4249.303800,0.016000,0.499100,0.436000,2025-07-31,4,0.000000
2025-07-31,24,04:00:00,4:00-4:10,2025-07-31 04:00:00,4205.140000,0.000000,0.498300,0.437800,2025-07-31,4,0.000000
2025-07-31,25,04:10:00,4:10-4:20,2025-07-31 04:10:00,4122.252100,0.000000,0.495700,0.440100,2025-07-31,5,0.000000
2025-07-31,26,04:20:00,4:20-4:30,2025-07-31 04:20:00,4196.919100,0.222300,0.493700,0.438900,2025-07-31,5,0.000000
2025-07-31,27,04:30:00,4:30-4:40,2025-07-31 04:30:00,4365.220000,0.000000,0.499300,0.436400,2025-07-31,5,0.000000
2025-07-31,28,04:40:00,4:40-4:50,2025-07-31 04:40:00,4347.231400,0.000000,0.511300,0.439300,2025-07-31,5,0.000000
2025-07-31,29,04:50:00,4:50-5:00,2025-07-31 04:50:00,4305.502200,3.096300,0.519000,0.442200,2025-07-31,5,0.000000
2025-07-31,30,05:00:00,5:00-5:10,2025-07-31 05:00:00,4287.330000,0.000000,0.506600,0.439500,2025-07-31,5,0.000000
2025-07-31,31,05:10:00,5:10-5:20,2025-07-31 05:10:00,4176.791100,0.000000,0.471100,0.433300,2025-07-31,6,1040.368500
2025-07-31,32,05:20:00,5:20-5:30,2025-07-31 05:20:00,4112.733100,70.703300,0.465700,0.443900,2025-07-31,6,1040.368500
2025-07-31,33,05:30:00,5:30-5:40,2025-07-31 05:30:00,4066.150000,261.600000,0.450300,0.430100,2025-07-31,6,1040.368500
2025-07-31,34,05:40:00,5:40-5:50,2025-07-31 05:40:00,3949.432700,461.164100,0.381000,0.371300,2025-07-31,6,1040.368500
2025-07-31,35,05:50:00,5:50-6:00,2025-07-31 05:50:00,4336.466200,694.780400,0.600900,0.570800,2025-07-31,6,1040.368500
2025-07-31,36,06:00:00,6:00-6:10,2025-07-31 06:00:00,5050.740000,966.225000,0.973800,0.909900,2025-07-31,6,1040.368500
2025-07-31,37,06:10:00,6:10-6:20,2025-07-31 06:10:00,5243.483100,1235.790700,0.982600,0.936800,2025-07-31,7,3054.862500
2025-07-31,38,06:20:00,6:20-6:30,2025-07-31 06:20:00,5050.249900,1503.614200,0.883300,0.875800,2025-07-31,7,3054.862500
2025-07-31,39,06:30:00,6:30-6:40,2025-07-31 06:30:00,4862.810000,1758.525000,0.876800,0.875900,2025-07-31,7,3054.862500
2025-07-31,40,06:40:00,6:40-6:50,2025-07-31 06:40:00,4929.223400,2005.219700,0.899600,0.860100,2025-07-31,7,3054.862500
2025-07-31,41,06:50:00,6:50-7:00,2025-07-31 06:50:00,4940.825300,2387.018600,0.857400,0.844200,2025-07-31,7,3054.862500
2025-07-31,42,07:00:00,7:0-7:10,2025-07-31 07:00:00,4865.590000,2802.825000,0.786400,0.833400,2025-07-31,7,3054.862500
2025-07-31,43,07:10:00,7:10-7:20,2025-07-31 07:10:00,4959.957200,2990.018800,0.800300,0.809200,2025-07-31,8,4117.879400
2025-07-31,44,07:20:00,7:20-7:30,2025-07-31 07:20:00,4981.146000,3148.044600,0.784500,0.797200,2025-07-31,8,4117.879400
2025-07-31,45,07:30:00,7:30-7:40,2025-07-31 07:30:00,4789.090000,3388.087500,0.688900,0.764400,2025-07-31,8,4117.879400
2025-07-31,46,07:40:00,7:40-7:50,2025-07-31 07:40:00,4647.050000,3608.825000,0.626400,0.689900,2025-07-31,8,4117.879400
2025-07-31,47,07:50:00,7:50-8:00,2025-07-31 07:50:00,5438.724700,3695.868300,0.849600,0.860000,2025-07-31,8,4117.879400
2025-07-31,48,08:00:00,8:00-8:10,2025-07-31 08:00:00,6732.640000,3751.837500,1.202100,1.161700,2025-07-31,8,4117.879400
2025-07-31,49,08:10:00,8:10-8:20,2025-07-31 08:10:00,7086.552000,3993.843600,1.246700,1.168300,2025-07-31,9,5919.317800
2025-07-31,50,08:20:00,8:20-8:30,2025-07-31 08:20:00,6873.736800,4238.068500,1.182300,1.095600,2025-07-31,9,5919.317800
2025-07-31,51,08:30:00,8:30-8:40,2025-07-31 08:30:00,6657.010000,4496.475000,1.158700,1.084900,2025-07-31,9,5919.317800
2025-07-31,52,08:40:00,8:40-8:50,2025-07-31 08:40:00,6637.098400,4965.669900,1.123700,1.061000,2025-07-31,9,5919.317800
2025-07-31,53,08:50:00,8:50-9:00,2025-07-31 08:50:00,6693.172900,5395.671600,1.069700,1.043000,2025-07-31,9,5919.317800
2025-07-31,54,09:00:00,9:00-9:10,2025-07-31 09:00:00,6739.050000,5614.237500,1.035300,1.036000,2025-07-31,9,5919.317800
2025-07-31,55,09:10:00,9:10-9:20,2025-07-31 09:10:00,6779.342900,5690.504900,1.061300,1.014700,2025-07-31,10,6814.834600
2025-07-31,56,09:20:00,9:20-9:30,2025-07-31 09:20:00,6740.424700,5872.728500,1.069100,0.992200,2025-07-31,10,6814.834600
2025-07-31,57,09:30:00,9:30-9:40,2025-07-31 09:30:00,6673.190000,6093.750000,1.022600,0.970000,2025-07-31,10,6814.834600
2025-07-31,58,09:40:00,9:40-9:50,2025-07-31 09:40:00,6716.853600,6074.770200,0.981200,0.942200,2025-07-31,10,6814.834600
2025-07-31,59,09:50:00,9:50-10:00,2025-07-31 09:50:00,6785.731000,6113.772700,1.083500,0.956900,2025-07-31,10,6814.834600
2025-07-31,60,10:00:00,10:00-10:10,2025-07-31 10:00:00,6806.030000,6453.150000,1.242600,0.997700,2025-07-31,10,6814.834600
2025-07-31,61,10:10:00,10:10-10:20,2025-07-31 10:10:00,6766.593800,7034.751900,1.219500,0.991900,2025-07-31,11,7982.747700
2025-07-31,62,10:20:00,10:20-10:30,2025-07-31 10:20:00,6638.222000,7429.654700,1.141600,0.958800,2025-07-31,11,7982.747700
2025-07-31,63,10:30:00,10:30-10:40,2025-07-31 10:30:00,6620.140000,7494.112500,1.158500,0.954900,2025-07-31,11,7982.747700
2025-07-31,64,10:40:00,10:40-10:50,2025-07-31 10:40:00,6942.466600,7456.204400,1.246200,0.983900,2025-07-31,11,7982.747700
2025-07-31,65,10:50:00,10:50-11:00,2025-07-31 10:50:00,7053.217300,7523.432000,0.999000,0.799000,2025-07-31,11,7982.747700
2025-07-31,66,11:00:00,11:00-11:10,2025-07-31 11:00:00,6865.090000,7772.325000,0.549600,0.502500,2025-07-31,11,7982.747700
2025-07-31,67,11:10:00,11:10-11:20,2025-07-31 11:10:00,6818.075000,8096.237300,0.464200,0.466200,2025-07-31,12,8359.949100
2025-07-31,68,11:20:00,11:20-11:30,2025-07-31 11:20:00,6822.731900,8162.518300,0.522200,0.500700,2025-07-31,12,8359.949100
2025-07-31,69,11:30:00,11:30-11:40,2025-07-31 11:30:00,6934.440000,8036.062500,0.550200,0.482700,2025-07-31,12,8359.949100
2025-07-31,70,11:40:00,11:40-11:50,2025-07-31 11:40:00,7252.696300,8059.109400,0.595800,0.478500,2025-07-31,12,8359.949100
2025-07-31,71,11:50:00,11:50-12:00,2025-07-31 11:50:00,6974.063600,7899.296400,0.588600,0.466200,2025-07-31,12,8359.949100
2025-07-31,72,12:00:00,12:00-12:10,2025-07-31 12:00:00,6395.770000,7661.550000,0.522200,0.443200,2025-07-31,12,8359.949100
2025-07-31,73,12:10:00,12:10-12:20,2025-07-31 12:10:00,6628.965300,7852.410700,0.479200,0.441100,2025-07-31,13,8393.904800
2025-07-31,74,12:20:00,12:20-12:30,2025-07-31 12:20:00,6770.359100,8147.439000,0.511600,0.455100,2025-07-31,13,8393.904800
2025-07-31,75,12:30:00,12:30-12:40,2025-07-31 12:30:00,6489.810000,8149.312500,0.557200,0.446300,2025-07-31,13,8393.904800
2025-07-31,76,12:40:00,12:40-12:50,2025-07-31 12:40:00,6427.254400,7745.803900,0.537600,0.411300,2025-07-31,13,8393.904800
2025-07-31,77,12:50:00,12:50-13:00,2025-07-31 12:50:00,6724.055800,7384.775800,0.711400,0.568200,2025-07-31,13,8393.904800
2025-07-31,78,13:00:00,13:00-13:10,2025-07-31 13:00:00,7079.950000,7334.287500,0.976000,0.827900,2025-07-31,13,8393.904800
2025-07-31,79,13:10:00,13:10-13:20,2025-07-31 13:10:00,7076.539600,7482.865400,0.948900,0.863600,2025-07-31,14,6756.125100
2025-07-31,80,13:20:00,13:20-13:30,2025-07-31 13:20:00,7025.561600,7487.447400,0.899700,0.841600,2025-07-31,14,6756.125100
2025-07-31,81,13:30:00,13:30-13:40,2025-07-31 13:30:00,7031.150000,7256.887500,0.938500,0.861800,2025-07-31,14,6756.125100
2025-07-31,82,13:40:00,13:40-13:50,2025-07-31 13:40:00,6908.095300,6979.303600,0.931000,0.862300,2025-07-31,14,6756.125100
2025-07-31,83,13:50:00,13:50-14:00,2025-07-31 13:50:00,6875.700800,6733.589900,1.061700,0.902600,2025-07-31,14,6756.125100
2025-07-31,84,14:00:00,14:00-14:10,2025-07-31 14:00:00,6984.250000,6544.912500,1.256700,0.975400,2025-07-31,14,6756.125100
2025-07-31,85,14:10:00,14:10-14:20,2025-07-31 14:10:00,7048.963800,6393.988400,1.230800,1.000200,2025-07-31,15,6622.838500
2025-07-31,86,14:20:00,14:20-14:30,2025-07-31 14:20:00,7044.590800,6183.185100,1.206500,0.997800,2025-07-31,15,6622.838500
2025-07-31,87,14:30:00,14:30-14:40,2025-07-31 14:30:00,7031.710000,5959.875000,1.318500,1.027100,2025-07-31,15,6622.838500
2025-07-31,88,14:40:00,14:40-14:50,2025-07-31 14:40:00,7109.525400,5882.601800,1.426900,1.090600,2025-07-31,15,6622.838500
2025-07-31,89,14:50:00,14:50-15:00,2025-07-31 14:50:00,7346.382700,5892.844200,1.192300,0.937600,2025-07-31,15,6622.838500
2025-07-31,90,15:00:00,15:00-15:10,2025-07-31 15:00:00,7492.380000,5776.050000,0.786800,0.669400,2025-07-31,15,6622.838500
2025-07-31,91,15:10:00,15:10-15:20,2025-07-31 15:10:00,7197.361300,5344.084900,0.744900,0.660000,2025-07-31,16,5089.612500
2025-07-31,92,15:20:00,15:20-15:30,2025-07-31 15:20:00,6934.825500,4903.051400,0.826600,0.721700,2025-07-31,16,5089.612500
2025-07-31,93,15:30:00,15:30-15:40,2025-07-31 15:30:00,7033.310000,4627.312500,0.857000,0.730800,2025-07-31,16,5089.612500
2025-07-31,94,15:40:00,15:40-15:50,2025-07-31 15:40:00,7379.402000,4464.732300,0.904000,0.753400,2025-07-31,16,5089.612500
2025-07-31,95,15:50:00,15:50-16:00,2025-07-31 15:50:00,7529.285100,4471.093400,0.946200,0.782300,2025-07-31,16,5089.612500
2025-07-31,96,16:00:00,16:00-16:10,2025-07-31 16:00:00,7421.560000,4466.362500,0.947000,0.805500,2025-07-31,16,5089.612500
2025-07-31,97,16:10:00,16:10-16:20,2025-07-31 16:10:00,7359.495000,4135.479200,0.901700,0.827100,2025-07-31,17,2802.455000
2025-07-31,98,16:20:00,16:20-16:30,2025-07-31 16:20:00,7270.943600,3680.030800,0.889500,0.851900,2025-07-31,17,2802.455000
2025-07-31,99,16:30:00,16:30-16:40,2025-07-31 16:30:00,7221.770000,3304.087500,0.939900,0.879100,2025-07-31,17,2802.455000
2025-07-31,100,16:40:00,16:40-16:50,2025-07-31 16:40:00,7388.467600,3042.050900,1.010900,0.902400,2025-07-31,17,2802.455000
2025-07-31,101,16:50:00,16:50-17:00,2025-07-31 16:50:00,7458.963000,2774.287100,1.057200,0.916300,2025-07-31,17,2802.455000
2025-07-31,102,17:00:00,17:00-17:10,2025-07-31 17:00:00,7375.130000,2486.212500,1.065300,0.926400,2025-07-31,17,2802.455000
2025-07-31,103,17:10:00,17:10-17:20,2025-07-31 17:10:00,7399.871300,2259.738400,1.060000,0.946200,2025-07-31,18,1013.375800
2025-07-31,104,17:20:00,17:20-17:30,2025-07-31 17:20:00,7563.582100,1999.936500,1.091900,0.974200,2025-07-31,18,1013.375800
2025-07-31,105,17:30:00,17:30-17:40,2025-07-31 17:30:00,7792.130000,1696.162500,1.146000,0.986200,2025-07-31,18,1013.375800
2025-07-31,106,17:40:00,17:40-17:50,2025-07-31 17:40:00,7819.253200,1439.388900,1.166300,0.976000,2025-07-31,18,1013.375800
2025-07-31,107,17:50:00,17:50-18:00,2025-07-31 17:50:00,6848.811700,1207.688100,1.211700,1.074200,2025-07-31,18,1013.375800
2025-07-31,108,18:00:00,18:00-18:10,2025-07-31 18:00:00,5537.950000,968.887500,1.305600,1.231300,2025-07-31,18,1013.375800
2025-07-31,109,18:10:00,18:10-18:20,2025-07-31 18:10:00,5470.793200,718.648300,1.396200,1.256100,2025-07-31,19,0.000000
2025-07-31,110,18:20:00,18:20-18:30,2025-07-31 18:20:00,5651.003500,484.892300,1.399000,1.244700,2025-07-31,19,0.000000
2025-07-31,111,18:30:00,18:30-18:40,2025-07-31 18:30:00,5620.300000,270.750000,1.352500,1.254500,2025-07-31,19,0.000000
2025-07-31,112,18:40:00,18:40-18:50,2025-07-31 18:40:00,5846.810000,72.766200,1.391900,1.252200,2025-07-31,19,0.000000
2025-07-31,113,18:50:00,18:50-19:00,2025-07-31 18:50:00,5745.836200,0.000000,1.512700,1.288100,2025-07-31,19,0.000000
2025-07-31,114,19:00:00,19:00-19:10,2025-07-31 19:00:00,5455.340000,0.000000,1.629600,1.346600,2025-07-31,19,0.000000
2025-07-31,115,19:10:00,19:10-19:20,2025-07-31 19:10:00,5742.406900,3.063700,1.653800,1.352300,2025-07-31,20,0.000000
2025-07-31,116,19:20:00,19:20-19:30,2025-07-31 19:20:00,5929.977700,0.000000,1.657500,1.344500,2025-07-31,20,0.000000
2025-07-31,117,19:30:00,19:30-19:40,2025-07-31 19:30:00,5778.700000,0.000000,1.675100,1.348300,2025-07-31,20,0.000000
2025-07-31,118,19:40:00,19:40-19:50,2025-07-31 19:40:00,5745.680400,0.220000,1.675800,1.349000,2025-07-31,20,0.000000
2025-07-31,119,19:50:00,19:50-20:00,2025-07-31 19:50:00,5833.809100,0.000000,1.681400,1.347300,2025-07-31,20,0.000000
2025-07-31,120,20:00:00,20:00-20:10,2025-07-31 20:00:00,5897.000000,0.000000,1.682700,1.348200,2025-07-31,20,0.000000
2025-07-31,121,20:10:00,20:10-20:20,2025-07-31 20:10:00,5828.428100,0.015800,1.647100,1.351300,2025-07-31,21,0.000000
2025-07-31,122,20:20:00,20:20-20:30,2025-07-31 20:20:00,5778.653600,0.000000,1.627400,1.340000,2025-07-31,21,0.000000
2025-07-31,123,20:30:00,20:30-20:40,2025-07-31 20:30:00,5831.930000,0.000000,1.676300,1.348900,2025-07-31,21,0.000000
2025-07-31,124,20:40:00,20:40-20:50,2025-07-31 20:40:00,5916.165300,0.001100,1.743900,1.395200,2025-07-31,21,0.000000
2025-07-31,125,20:50:00,20:50-21:00,2025-07-31 20:50:00,5866.992900,0.000000,1.485900,1.222600,2025-07-31,21,0.000000
2025-07-31,126,21:00:00,21:00-21:10,2025-07-31 21:00:00,5710.670000,0.000000,1.075400,0.933200,2025-07-31,21,0.000000
2025-07-31,127,21:10:00,21:10-21:20,2025-07-31 21:10:00,5635.311200,0.000000,1.051100,0.906800,2025-07-31,22,0.000000
2025-07-31,128,21:20:00,21:20-21:30,2025-07-31 21:20:00,5631.126900,0.000000,1.070500,0.937100,2025-07-31,22,0.000000
2025-07-31,129,21:30:00,21:30-21:40,2025-07-31 21:30:00,5720.210000,0.000000,1.016600,0.937100,2025-07-31,22,0.000000
2025-07-31,130,21:40:00,21:40-21:50,2025-07-31 21:40:00,5836.424400,0.000000,1.079400,0.987100,2025-07-31,22,0.000000
2025-07-31,131,21:50:00,21:50-22:00,2025-07-31 21:50:00,5283.697300,0.000000,0.893000,0.776400,2025-07-31,22,0.000000
2025-07-31,132,22:00:00,22:00-22:10,2025-07-31 22:00:00,4521.270000,0.000000,0.536400,0.420900,2025-07-31,22,0.000000
2025-07-31,133,22:10:00,22:10-22:20,2025-07-31 22:10:00,4724.809200,0.000000,0.498000,0.385900,2025-07-31,23,0.000000
2025-07-31,134,22:20:00,22:20-22:30,2025-07-31 22:20:00,4750.304700,0.000000,0.557900,0.436800,2025-07-31,23,0.000000
2025-07-31,135,22:30:00,22:30-22:40,2025-07-31 22:30:00,4440.320000,0.000000,0.563400,0.419800,2025-07-31,23,0.000000
2025-07-31,136,22:40:00,22:40-22:50,2025-07-31 22:40:00,4729.401300,0.000000,0.579900,0.418600,2025-07-31,23,0.000000
2025-07-31,137,22:50:00,22:50-23:00,2025-07-31 22:50:00,4658.833900,0.000000,0.549600,0.424100,2025-07-31,23,0.000000
2025-07-31,138,23:00:00,23:00-23:10,2025-07-31 23:00:00,4201.600000,0.000000,0.499700,0.423700,2025-07-31,23,0.000000
2025-07-31,139,23:10:00,23:10-23:20,2025-07-31 23:10:00,4326.117900,0.000000,0.525600,0.424800,2025-07-31,24,0.000000
2025-07-31,140,23:20:00,23:20-23:30,2025-07-31 23:20:00,4342.903400,0.000000,0.527500,0.424000,2025-07-31,24,0.000000
2025-07-31,141,23:30:00,23:30-23:40,2025-07-31 23:30:00,4267.400000,0.000000,0.506100,0.422000,2025-07-31,24,0.000000
2025-07-31,142,23:40:00,23:40-23:50,2025-07-31 23:40:00,4745.637000,0.000000,0.554200,0.424000,2025-07-31,24,0.000000
2025-07-31,143,23:50:00,23:50-0:00+1,2025-07-31 23:50:00,4488.645800,0.000000,0.534400,0.427100,2025-07-31,24,0.000000
2025-07-31,144,00:00+1,0:00-0:10+1,2025-08-01 00:00:00,3594.790000,0.000000,0.432300,0.427600,2025-07-31,24,0.000000
2025-08-01,1,00:10:00,0:10-0:20,2025-08-01 00:10:00,3530.342100,0.000000,0.387600,0.424800,2025-08-01,1,0.000000
2025-08-01,2,00:20:00,0:20-0:30,2025-08-01 00:20:00,3724.659800,0.000000,0.423300,0.424500,2025-08-01,1,0.000000
